Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/24/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
United Arab Emirates,ARE,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,59748,65392,71681,78688,86518,95240,105011,115954,129650,148819,170865,196190,225322,258699,297094,341209,386053,430379,480348,536655,600258,649068,682078,716927,753780,792594,834671,880083,928205,978995,1032825,1089813,1150234,1214038,1281699,1353365,1436636,1531544,1632966,1741211,1856909,1980065,2111703,2252228,2402460,2562410,2736803,2925921,3128466,3344493,3575848,3823292,4088329,4371031,4673386
United Arab Emirates,ARE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,64.5143178,64.75417141,63.86404134,62.84180935,62.5944147,63.35901223,65.19304432,67.5010624,69.96308928,72.39334533,72.57447947,71.30033435,69.52902005,67.57666075,65.73632365,64.22576304,62.06131009,59.53926754,58.0555334,57.87266945,59.03466698,59.37821331,58.8771292,58.85022693,58.87627531,58.6918418,58.34624214,57.93865796,57.51302432,57.18037961,57.01622671,56.96313487,56.9700854,57.05433104,57.26264933,57.58529516,58.21699816,59.01403349,59.73311581,60.37092589,60.87970734,61.53350125,62.21760959,62.11675333,60.42488012,57.1714351,52.92338127,48.68339961,45.33915389,43.40440492,42.930166,43.77119272,45.66668327,48.3522305,51.43423406
United Arab Emirates,ARE,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0.15,0.15,0.1575,0.26,0.312,0.3,0.5,0.28,0.28,0.53,0.5459,0.62,,0.71,,0.64,,0.64
United Arab Emirates,ARE,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23,0.23,0.23,0.2415,0.25,0.3,0.29,0.49,0.28,0.28,0.37,0.3811,0.45,,0.47,,0.47,,0.47
United Arab Emirates,ARE,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6
United Arab Emirates,ARE,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
United Arab Emirates,ARE,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Urban population growth (annual %),SP.URB.GROW,8.199971661,9.849699789,11.7220784,12.0576051,10.95947769,9.431180817,7.917323175,7.402324252,8.246089205,10.37464086,13.56413903,15.59253517,16.36020123,16.66173303,16.59949576,16.16913423,15.9051305,15.27157248,13.76125456,11.64993221,9.460464675,7.204092358,5.538829633,4.756136137,4.692636051,5.057076864,5.537422024,5.820297936,5.880914329,5.727060725,5.456921786,5.280397974,5.198478471,5.065360046,4.871848244,4.690098428,5.101911407,5.602770075,5.756874242,5.898913858,6.126394859,5.874291838,5.840406718,7.103079913,9.707355938,12.45659552,14.77328005,15.48048304,14.24035135,11.45236368,8.183112324,5.130813433,2.828693131,1.322024137,0.844132984
United Arab Emirates,ARE,Urban population,SP.URB.TOTL,68070,75116,84458,95281,106317,116832,126458,136174,147879,164045,187876,219578,258607,305493,360655,423949,497037,579045,664472,746572,820650,881952,932180,977587,1024555,1077700,1139060,1207324,1280455,1355928,1431976,1509622,1590175,1672798,1756312,1840647,1936992,2048615,2170012,2301870,2447301,2595369,2751463,2954010,3255146,3686963,4273939,4989525,5753131,6451211,7001322,7369922,7581371,7682264,7747387
United Arab Emirates,ARE,Urban population (% of total),SP.URB.TOTL.IN.ZS,73.5,74.383,75.248,76.093,76.919,77.723,78.508,79.272,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.903,80.106,80.309,80.51,80.71,80.683,80.466,80.247,80.026,79.804,79.624,79.482,79.339,79.196,79.051,78.906,78.76,78.614,78.467,78.319,78.493,78.938,79.378,79.81,80.236,80.655,81.067,81.472,81.871,82.262,82.648,83.019,83.377,83.723,84.055,84.375,84.684,84.981,85.266
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,,7.656358228,7.778623812,7.900728617,8.02207265,8.142460052,8.261347467,8.379539151,8.49978368,8.6257457,8.759874885,8.903617874,9.055811948,9.213096112,9.370628387,9.525001005,9.674882066,9.821560718,9.967421228,10.11606357,10.27003022,10.42988647,10.59454633,10.76290665,10.93324673,11.1042102,11.27538815,11.44684747,11.61823773,11.78926331,11.95960814,12.1292218,12.29775714,12.46429519,12.627705,12.78727879,12.94252656,13.09390724,13.24285104,13.39137937,13.54097578,13.69228338,13.84498902,13.99847078,14.15168616,14.30395514,14.45496202,14.60519935,14.75573046,14.90802429,15.06304148,15.22116718,15.3818021,15.54370572,15.70511311
Argentina,ARG,Population in largest city,EN.URB.LCTY,6597634,6742662,6881915,7024044,7169311,7317169,7468287,7622526,7780170,7940627,8104621,8237817,8361864,8487431,8615061,8744610,8876289,9009581,9145063,9282582,9422362,9536873,9640723,9745704,9851974,9959107,10067555,10177183,10288159,10400035,10513284,10636356,10820107,11006513,11196394,11389552,11586314,11785921,11989249,12196084,12406780,12620521,12808282,12979730,13153713,13329540,13507965,13688779,13872267,14057699,14245871,14436562,14630073,14825635,15023811
Argentina,ARG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,43.46866798,43.35908751,43.23853598,43.13676769,43.05702162,42.99765284,42.96214443,42.94607068,42.93511024,42.90913153,42.85902697,42.62180637,42.31141261,41.99505624,41.69719599,41.43153596,41.20189478,41.00002949,40.81585171,40.63436412,40.44604322,40.10403134,39.6981397,39.29858326,38.91081654,38.53843501,38.18389765,37.8452344,37.52306586,37.2168363,36.92805778,36.6927967,36.72514902,36.77048885,36.83349422,36.91574365,37.01821118,37.13739476,37.2711234,37.4122451,37.55788587,37.70364355,37.76221356,37.76753164,37.77980471,37.79947404,37.8288529,37.8657926,37.9077039,37.94954832,37.99020502,38.02896859,38.06857957,38.11008549,38.15917703
Argentina,ARG,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,7874292,8051091,8222202,8396996,8575802,8757954,8944284,9134629,9329348,9527719,9730645,9896760,10052090,10209459,10369553,10532195,10697659,10865297,11035840,11209104,11385374,11531830,11665857,11801483,11938915,12077604,12218141,12360354,12504466,12649899,12797271,12953015,13156401,13362572,13572433,13785756,14002903,14223029,14447098,14674869,14906728,15141774,15353381,15550372,15750210,15952098,16156903,16364381,16574860,16787500,17003212,17221741,17443432,17667401,17894292
Argentina,ARG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.18935622,38.42438145,38.62422409,38.83570528,39.06272618,39.30261236,39.5611663,39.83319787,40.10678177,40.36144298,40.58991296,40.6163526,40.56050632,40.4922139,40.43576977,40.40436222,40.40335832,40.42364684,40.45730765,40.4886917,40.50885564,40.40108654,40.23543294,40.0665,39.90158119,39.74362776,39.5957001,39.45657719,39.32776682,39.20800864,39.09982481,39.02225167,39.09179246,39.17389251,39.27422949,39.39370681,39.53424146,39.69147428,39.86332494,40.0426964,40.22599179,40.40873693,40.52152733,40.59145159,40.66797563,40.75079298,40.84280469,40.9417581,41.04531094,41.1472039,41.24703093,41.34314326,41.43803107,41.53292289,41.63397202
Argentina,ARG,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,0.28,0.28,0.28,0.42,0.441,0.52,0.624,0.46,0.66,0.49,,0.48,0.4944,0.58,,1.05,,1.33,,1.33
Argentina,ARG,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,0.6,0.6,0.6,0.94,0.987,1.07,1.284,0.63,0.83,0.63,,0.62,0.6386,0.78,,0.96,,1.46,,1.52
Argentina,ARG,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,97.6,97.6,97.7,97.7,97.8,97.9,97.9,98,98,98.1,98.2,98.2,98.3,98.3,98.4,98.5,98.5,98.6,98.6,98.7,98.8,98.8,98.9,98.9
Argentina,ARG,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1,90.3,90.6,90.8,91,91.3,91.5,91.8,92,92.3,92.5,92.8,93,93.2,93.5,93.7,94,94.2,94.5,94.7,95,95.2,95.4,95.7,95.9
Argentina,ARG,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,40.2,33.8,26.9,20.6,15.3,13.2,9.9,6.5,5.4,4.7,
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,2.681051767,2.426779238,2.322633206,2.279858627,2.232082526,2.179374174,2.126831431,2.081636278,2.07256246,2.101930294,2.161052542,2.185126736,2.225514464,2.240994289,2.20436061,2.131711499,2.050413772,1.981646156,1.942786197,1.938198256,1.959135528,2.057181213,2.100298549,2.094632552,2.07614653,2.043178471,2.007262385,1.97392117,1.939459954,1.901013528,1.862004093,1.802951843,1.624689926,1.584721594,1.539256336,1.487416482,1.435626155,1.386668834,1.351019956,1.332538045,1.324287482,1.320767275,1.321562739,1.315609594,1.299025581,1.275805323,1.251995922,1.232091566,1.220899532,1.217530867,1.2226131,1.227706938,1.227413032,1.218887275,1.199124367
Argentina,ARG,Urban population,SP.URB.TOTL,15177907,15550747,15916161,16283195,16650736,17017601,17383413,17749065,18120764,18505681,18909951,19327705,19762668,20210548,20661008,21106169,21543400,21974572,22405665,22844167,23296128,23780335,24285075,24799123,25319371,25842012,26365970,26891584,27418226,27944436,28469637,28987586,29462391,29933007,30397317,30852831,31298957,31735993,32167662,32599177,33033755,33472948,33918250,34367430,34816784,35263824,35708101,36150779,36594849,37043126,37498800,37962013,38430835,38902130,39371423
Argentina,ARG,Urban population (% of total),SP.URB.TOTL.IN.ZS,73.611,74.217,74.767,75.309,75.844,76.369,76.888,77.398,77.901,78.394,78.88,79.321,79.743,80.158,80.567,80.969,81.366,81.755,82.139,82.516,82.887,83.313,83.759,84.194,84.621,85.038,85.445,85.843,86.233,86.613,86.984,87.328,87.542,87.752,87.96,88.164,88.366,88.564,88.759,88.952,89.142,89.329,89.519,89.71,89.899,90.084,90.266,90.445,90.622,90.795,90.966,91.133,91.295,91.452,91.604
Armenia,ARM,Population density (people per sq. km of land area),EN.POP.DNST,,67.9395504,70.3256059,72.72311205,75.10126449,77.43765367,79.71461187,81.93270109,84.11081841,86.27924131,88.45830699,90.65310854,92.85086055,95.03280646,97.17228662,99.25008781,101.2585529,103.2027046,105.0914647,106.9393748,108.7565156,110.4982438,112.1488233,113.776326,115.4755181,117.2865121,119.301405,121.4279593,123.303091,124.4369512,124.5063224,123.3548296,121.162522,118.3587285,115.5582367,113.212961,111.4655778,110.2090622,109.341693,108.6694766,108.0469968,107.482824,107.0336846,106.6533193,106.2866877,105.898033,105.4499824,104.9566913,104.4969793,104.1836319,104.0918862,104.2495258,104.613242,105.0998244,105.5902353
Armenia,ARM,Population in largest city,EN.URB.LCTY,537759,558120,579282,601247,624076,647706,672265,697755,724248,751671,778158,803112,828904,855448,882882,911195,940457,970575,1001700,1026030,1041587,1057335,1073344,1089596,1106116,1122840,1139841,1157099,1174643,1181040,1174524,1168044,1161591,1155191,1148818,1142480,1136168,1129908,1123674,1117475,1111301,1105179,1100296,1095897,1091510,1087153,1082807,1078479,1074162,1069873,1065597,1061337,1057088,1052856,1048641
Armenia,ARM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,56.16240926,55.3334761,54.57042705,53.88812009,53.30342783,52.81919969,52.44416742,52.16664798,51.9711415,51.82901351,51.61499582,51.3009001,51.03221374,50.81215289,50.65615081,50.6944939,50.79913035,50.96064284,51.17748579,51.1860754,50.93073461,50.72532949,50.57671013,50.45021519,50.30459284,50.1215498,49.86800635,49.58543778,49.42165402,49.2496665,49.14595737,49.53013867,50.35169737,51.46983342,52.64289495,53.65945073,54.42692278,54.97565305,55.34091323,55.61394944,55.8670112,56.09464807,56.17013543,56.17391973,56.17089381,56.18088837,56.22383672,56.29125039,56.41817526,56.54567451,56.55461681,56.42885284,56.19374117,55.87420058,55.53580744
Armenia,ARM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,537759,558120,579282,601247,624076,647706,672265,697755,724248,751671,778158,803112,828904,855448,882882,911195,940457,970575,1001700,1026030,1041587,1057335,1073344,1089596,1106116,1122840,1139841,1157099,1174643,1181040,1174524,1168044,1161591,1155191,1148818,1142480,1136168,1129908,1123674,1117475,1111301,1105179,1100296,1095897,1091510,1087153,1082807,1078479,1074162,1069873,1065597,1061337,1057088,1052856,1048641
Armenia,ARM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.79726635,28.8547589,28.93270801,29.03975847,29.1878943,29.37908512,29.62204915,29.91287923,30.2446093,30.60088667,30.89880591,31.11758949,31.35673495,31.61786882,31.91337776,32.24727054,32.62268929,33.03319299,33.4797928,33.70039191,33.63975302,33.610097,33.61682896,33.63768719,33.64521345,33.62655193,33.55917293,33.47066606,33.46142747,33.33709692,33.13469847,33.25948942,33.67421395,34.28199116,34.91908522,35.4458169,35.80257923,36.01125937,36.09666433,36.11958679,36.12696995,36.11653588,36.10784678,36.0917462,36.07126546,36.05913529,36.06758598,36.09226145,36.10593376,36.06992733,35.95743001,35.75952566,35.4925346,35.18677946,34.88314305
Armenia,ARM,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25,0.25,0.25,0.2625,0.31,0.372,0.29,0.49,0.56,0.56,0.77,0.7931,1.11,,0.99,,1.15,,1.16
Armenia,ARM,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49,0.49,0.49,0.5145,0.55,0.66,0.42,0.62,0.68,0.68,0.96,0.9888,1.08,,1.08,,1.25,,1.3
Armenia,ARM,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.2,98.3,98.4,98.5,98.6,98.7,98.9,99,99.1,99.2,99.3,99.4,99.5,99.6,99.7,99.8,99.9,100
Armenia,ARM,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.2,95.3,95.3,95.4,95.4,95.5,95.5,95.6,95.7,95.7,95.8,95.8,95.9,95.9,96,96.1,96.1,96.2
Armenia,ARM,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,8,8.4,8.4,5.9,6.3,
Armenia,ARM,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,,,,,,,27.6,33.7,35.7,35.2,32.5,32.2,
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,5.276491699,5.20330675,5.110138544,4.979848606,4.817572997,4.629061993,4.434134743,4.252119319,4.102060662,3.990334755,3.876871201,3.766854192,3.686138768,3.584248117,3.464114328,3.080872629,2.954707017,2.834836171,2.731907731,2.383060389,2.004949106,1.904726315,1.796160246,1.753216063,1.793842505,1.865174047,2.009899849,2.070967591,1.835678989,0.891720718,-0.342444344,-1.331915822,-2.199092135,-2.748846604,-2.806751411,-2.465857774,-1.974146806,-1.555646308,-1.215460074,-1.04535804,-1.008028227,-0.959043001,-0.577288781,-0.407339832,-0.395727893,-0.417762151,-0.476978252,-0.520333302,-0.626314282,-0.625821989,-0.416287481,-0.177953382,0.016374313,0.169115176,0.206332222
Armenia,ARM,Urban population,SP.URB.TOTL,957507,1008648,1061531,1115732,1170799,1226270,1281868,1337550,1393558,1450290,1507620,1565493,1624276,1683550,1742892,1797424,1851325,1904558,1957306,2004510,2045105,2084432,2122210,2159745,2198837,2240234,2285716,2333546,2376778,2398067,2389869,2358249,2306955,2244404,2182285,2129131,2087511,2055288,2030458,2009343,1989190,1970204,1958863,1950900,1943195,1935094,1925886,1915891,1903929,1892051,1884191,1880841,1881149,1884333,1888225
Armenia,ARM,Urban population (% of total),SP.URB.TOTL.IN.ZS,51.275,52.147,53.019,53.889,54.758,55.622,56.483,57.341,58.195,59.042,59.864,60.657,61.445,62.225,63,63.611,64.219,64.821,65.419,65.839,66.05,66.259,66.467,66.675,66.883,67.09,67.296,67.501,67.706,67.69,67.421,67.15,66.878,66.606,66.332,66.057,65.781,65.504,65.226,64.947,64.666,64.385,64.283,64.25,64.217,64.184,64.15,64.117,63.997,63.789,63.58,63.371,63.161,62.975,62.812
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,,1.364565299,1.398279161,1.425354386,1.453601135,1.482368561,1.516603101,1.535868164,1.563203728,1.596266743,1.628028065,1.684000885,1.715241529,1.741665907,1.786313995,1.808442784,1.826666493,1.84736342,1.868971532,1.889277951,1.912448095,1.943037892,1.975710399,2.000572745,2.023352381,2.051208622,2.085104721,2.117061297,2.151985733,2.188719524,2.22135298,2.249847051,2.277312784,2.299701912,2.32417375,2.352420499,2.383530974,2.41034586,2.435598714,2.463585124,2.493133567,2.526977598,2.558009971,2.589771292,2.619970582,2.654777866,2.694232196,2.711115161,2.765994559,2.823594496,2.867858584,2.90798641,2.958522057,3.010279213,3.057773844
Australia,AUS,Population in largest city,EN.URB.LCTY,2134673,2183523,2233459,2284537,2336856,2390224,2445016,2549933,2659506,2773466,2892477,3016037,3041223,3066549,3092121,3117906,3143945,3170608,3197534,3224688,3252111,3279743,3317267,3355221,3393661,3432435,3471704,3511087,3550973,3591200,3631940,3673110,3709185,3745512,3782247,3819341,3856907,3904835,3953426,4002622,4052499,4102745,4133013,4163504,4194262,4225162,4256307,4283072,4310042,4337107,4364380,4391824,4419441,4447231,4475196
Australia,AUS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.47856614,25.41972962,25.25211594,25.21951775,25.17921226,25.14100785,25.02589062,25.66160372,26.18559068,26.63212978,27.12351373,27.23512182,26.93687482,26.72415311,26.24899405,26.11966737,26.05109385,25.99582425,25.93129039,25.88850728,25.8106936,25.63813671,25.52050289,25.5095763,25.529245,25.48815096,25.37848379,25.27894892,25.15120765,25.00923082,24.92137321,24.88466543,24.77783229,24.72432189,24.65218058,24.54419604,24.41191624,24.37787591,24.3625246,24.32378446,24.27414741,24.18687577,24.02491026,23.86335376,23.72089367,23.54188545,23.3283671,23.28977463,22.93325132,22.56949524,22.32484185,22.11982495,21.84429719,21.57027521,21.33622012
Australia,AUS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,5569845,5725319,5871817,6022383,6177353,6336209,6500099,6809448,7134833,7475722,7834387,8209772,8315181,8421887,8530355,8640470,8752289,8842221,8933417,9025775,9119442,9214191,9336498,9460695,9586991,9714898,9845048,9991030,10139665,10290380,10443843,10599652,10713193,10827932,10944366,11062359,11182206,11321972,11463780,11607465,11753253,11900586,12054067,12209930,12368437,12528974,12692105,12832498,12974911,13118778,13264720,13412564,13562340,13714074,13867796
Australia,AUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,54.19994615,54.61527235,54.66223236,54.99893151,55.31792782,55.63934844,55.79005236,57.71207729,59.41238238,60.96160809,62.64001759,63.45962743,63.10374896,62.94384903,62.16100707,62.19297488,62.36933656,62.30426297,62.2190904,62.18668182,62.07080044,61.72835131,61.51336144,61.55699785,61.67647324,61.65057748,61.46087,61.43071465,61.33282322,61.19980493,61.20001055,61.32638278,61.23574164,61.28902474,61.2958051,61.2126992,61.06824313,61.14366258,61.2675966,61.33078833,61.36507597,61.30214805,61.33948217,61.37061833,61.45074376,61.4321984,61.32073785,61.61294628,61.06070346,60.47833042,60.20729175,60.03827033,59.67171961,59.30187788,59.03517029
Australia,AUS,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45,0.45,0.45,0.4725,0.57,0.684,0.48,0.68,0.83,0.83,0.94,0.9682,0.94,,1.23,,1.57,,1.28
Australia,AUS,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46,0.46,0.46,0.483,0.57,0.684,0.5,0.7,0.85,0.85,0.93,0.9579,0.74,,1.27,,1.39,,1.23
Australia,AUS,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Australia,AUS,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Australia,AUS,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
